reg_eco;PlacetteID;rcp;Mois;Latitude;Altitude;Tmin;Tmax;Radiation;PTot;Vent2;Annee
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2003
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2003
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2003
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2003
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2003
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2003
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2003
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2003
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2003
5c;P700200801;RCP85;2;48.134455;481;-20.86666667;-7.166666667;9.352222222;40.13333333;2.064814815;2004
5c;P700200801;RCP85;3;48.134455;481;-14.56666667;-0.933333333;14.50967742;41.7;2.259259259;2004
5c;P700200801;RCP85;4;48.134455;481;-4.666666667;7.366666667;18.94555556;59.2;2.37037037;2004
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2004
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2004
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2004
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2004
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2004
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2004
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2004
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2004
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2004
5c;P700200801;RCP85;2;48.134455;481;-20.86666667;-7.166666667;9.352222222;40.13333333;2.064814815;2005
5c;P700200801;RCP85;3;48.134455;481;-14.56666667;-0.933333333;14.50967742;41.7;2.259259259;2005
5c;P700200801;RCP85;4;48.134455;481;-4.666666667;7.366666667;18.94555556;59.2;2.37037037;2005
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2005
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2005
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2005
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2005
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2005
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2005
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2005
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2005
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2005
5c;P700200801;RCP85;2;48.134455;481;-20.86666667;-7.166666667;9.352222222;40.13333333;2.064814815;2006
5c;P700200801;RCP85;3;48.134455;481;-14.56666667;-0.933333333;14.50967742;41.7;2.259259259;2006
5c;P700200801;RCP85;4;48.134455;481;-4.666666667;7.366666667;18.94555556;59.2;2.37037037;2006
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2006
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2006
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2006
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2006
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2006
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2006
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2006
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2006
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2006
5c;P700200801;RCP85;2;48.134455;481;-20.86666667;-7.166666667;9.352222222;40.13333333;2.064814815;2007
5c;P700200801;RCP85;3;48.134455;481;-14.56666667;-0.933333333;14.50967742;41.7;2.259259259;2007
5c;P700200801;RCP85;4;48.134455;481;-4.666666667;7.366666667;18.94555556;59.2;2.37037037;2007
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2007
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2007
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2007
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2007
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2007
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2007
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2007
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2007
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2007
5c;P700200801;RCP85;2;48.134455;481;-20.86666667;-7.166666667;9.352222222;40.13333333;2.064814815;2008
5c;P700200801;RCP85;3;48.134455;481;-14.56666667;-0.933333333;14.50967742;41.7;2.259259259;2008
5c;P700200801;RCP85;4;48.134455;481;-4.666666667;7.366666667;18.94555556;59.2;2.37037037;2008
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2008
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2008
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2008
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2008
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2008
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2008
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2008
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2008
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2008
5c;P700200801;RCP85;2;48.134455;481;-20.86666667;-7.166666667;9.352222222;40.13333333;2.064814815;2009
5c;P700200801;RCP85;3;48.134455;481;-14.56666667;-0.933333333;14.50967742;41.7;2.259259259;2009
5c;P700200801;RCP85;4;48.134455;481;-4.666666667;7.366666667;18.94555556;59.2;2.37037037;2009
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2009
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2009
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2009
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2009
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2009
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2009
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2009
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2009
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2009
5c;P700200801;RCP85;2;48.134455;481;-20.86666667;-7.166666667;9.352222222;40.13333333;2.064814815;2010
5c;P700200801;RCP85;3;48.134455;481;-14.56666667;-0.933333333;14.50967742;41.7;2.259259259;2010
5c;P700200801;RCP85;4;48.134455;481;-4.666666667;7.366666667;18.94555556;59.2;2.37037037;2010
5c;P700200801;RCP85;5;48.134455;481;2.233333333;15.73333333;22.60215054;79.66666667;2.203703704;2010
5c;P700200801;RCP85;6;48.134455;481;7.6;21;21.40777778;80.73333333;2.037037037;2010
5c;P700200801;RCP85;7;48.134455;481;10.7;22.93333333;19.08817204;98.33333333;1.944444444;2010
5c;P700200801;RCP85;8;48.134455;481;9.433333333;21.7;16.89354839;88.06666667;1.916666667;2010
5c;P700200801;RCP85;9;48.134455;481;5.166666667;16.7;12.07222222;83.93333333;2.009259259;2010
5c;P700200801;RCP85;10;48.134455;481;-0.4;9;7.462365591;72.9;2.231481482;2010
5c;P700200801;RCP85;11;48.134455;481;-6.966666667;1.633333333;5.27;63.6;2.259259259;2010
5c;P700200801;RCP85;12;48.134455;481;-16.66666667;-6.1;5.031182796;59.53333333;2.055555556;2010
5c;P700200801;RCP85;1;48.134455;481;-22.2;-9.766666667;6.378494624;50.4;2;2010
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2011
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2011
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2011
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2011
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2011
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2011
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2011
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2011
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2011
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2011
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2011
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2011
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2012
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2012
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2012
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2012
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2012
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2012
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2012
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2012
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2012
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2012
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2012
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2012
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2013
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2013
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2013
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2013
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2013
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2013
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2013
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2013
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2013
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2013
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2013
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2013
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2014
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2014
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2014
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2014
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2014
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2014
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2014
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2014
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2014
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2014
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2014
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2014
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2015
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2015
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2015
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2015
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2015
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2015
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2015
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2015
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2015
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2015
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2015
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2015
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2016
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2016
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2016
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2016
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2016
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2016
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2016
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2016
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2016
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2016
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2016
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2016
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2017
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2017
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2017
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2017
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2017
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2017
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2017
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2017
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2017
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2017
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2017
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2017
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2018
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2018
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2018
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2018
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2018
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2018
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2018
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2018
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2018
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2018
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2018
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2018
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2019
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2019
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2019
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2019
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2019
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2019
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2019
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2019
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2019
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2019
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2019
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2019
5c;P700200801;RCP85;3;48.134455;481;-13.93333333;-0.266666667;14.65806452;43.23333333;2.222222222;2020
5c;P700200801;RCP85;1;48.134455;481;-20.66666667;-8.466666667;6.298924731;55.26666667;2.037037037;2020
5c;P700200801;RCP85;4;48.134455;481;-4.066666667;7.966666667;18.88666667;58.23333333;2.398148148;2020
5c;P700200801;RCP85;2;48.134455;481;-20;-6.666666667;9.385555556;43.13333333;2.083333333;2020
5c;P700200801;RCP85;5;48.134455;481;2.7;16;22.33655914;82.1;2.185185185;2020
5c;P700200801;RCP85;6;48.134455;481;8.166666667;21.5;21.21444444;83.56666667;2.037037037;2020
5c;P700200801;RCP85;7;48.134455;481;11.1;23.43333333;19.06666667;99;1.925925926;2020
5c;P700200801;RCP85;8;48.134455;481;9.933333333;22.26666667;16.81182796;91.23333333;1.87962963;2020
5c;P700200801;RCP85;9;48.134455;481;5.733333333;17.53333333;12.19333333;77.1;2.027777778;2020
5c;P700200801;RCP85;10;48.134455;481;0;9.2;7.269892473;70.46666667;2.222222222;2020
5c;P700200801;RCP85;11;48.134455;481;-6.433333333;2.1;5.194444444;66.86666667;2.240740741;2020
5c;P700200801;RCP85;12;48.134455;481;-15.7;-5.2;5.027956989;60.7;2.083333333;2020
5c;P700200801;RCP85;2;48.134455;481;-18.93333333;-5.6;9.354444444;44.6;2.074074074;2021
5c;P700200801;RCP85;3;48.134455;481;-13.23333333;0.333333333;14.64301075;40.96666667;2.212962963;2021
5c;P700200801;RCP85;4;48.134455;481;-3.633333333;8.3;18.72;63.4;2.398148148;2021
5c;P700200801;RCP85;1;48.134455;481;-19.96666667;-8.066666667;6.248387097;51;2.018518519;2021
5c;P700200801;RCP85;5;48.134455;481;3.3;16.66666667;22.01935484;85.16666667;2.203703704;2021
5c;P700200801;RCP85;6;48.134455;481;8.533333333;21.93333333;21.10777778;78.83333333;2.046296296;2021
5c;P700200801;RCP85;7;48.134455;481;12;24.26666667;18.87419355;104.5333333;1.87962963;2021
5c;P700200801;RCP85;8;48.134455;481;10.5;22.7;16.59892473;94.2;1.87037037;2021
5c;P700200801;RCP85;9;48.134455;481;6.366666667;18.13333333;12.16111111;80.3;2.037037037;2021
5c;P700200801;RCP85;10;48.134455;481;0.6;10.03333333;7.331182796;72.53333333;2.203703704;2021
5c;P700200801;RCP85;11;48.134455;481;-5.8;2.6;5.027777778;68.16666667;2.212962963;2021
5c;P700200801;RCP85;12;48.134455;481;-15.4;-5.1;4.980645161;58.7;2.064814815;2021
